r,t,e,y,AnnualTechnologyEmission
"Region1","IND_ALL_BIO_001","CO2eq",2027,0
"Region1","IND_ALL_BIO_001","CO2eq",2028,0
"Region1","IND_ALL_BIO_001","CO2eq",2029,0
"Region1","IND_ALL_BIO_001","CO2eq",2030,0
"Region1","IND_ALL_BIO_001","CO2eq",2031,0
"Region1","IND_ALL_BIO_001","CO2eq",2032,0
"Region1","IND_ALL_BIO_001","CO2eq",2033,0
"Region1","IND_ALL_BIO_001","CO2eq",2034,0
"Region1","IND_ALL_BIO_001","CO2eq",2035,0
"Region1","IND_ALL_BIO_001","CO2eq",2036,0
"Region1","IND_ALL_BIO_001","CO2eq",2037,0
"Region1","IND_ALL_BIO_001","CO2eq",2038,0
"Region1","IND_ALL_BIO_001","CO2eq",2039,0
"Region1","IND_ALL_BIO_001","CO2eq",2040,0
"Region1","IND_ALL_BIO_001","CO2eq",2041,0
"Region1","IND_ALL_BIO_001","CO2eq",2042,0
"Region1","IND_ALL_BIO_001","CO2eq",2043,0
"Region1","IND_ALL_BIO_001","CO2eq",2044,0
"Region1","IND_ALL_BIO_001","CO2eq",2045,0
"Region1","IND_ALL_BIO_001","CO2eq",2046,0
"Region1","IND_ALL_BIO_001","CO2eq",2047,0
"Region1","IND_ALL_BIO_001","CO2eq",2048,0
"Region1","IND_ALL_BIO_001","CO2eq",2049,0
"Region1","IND_ALL_BIO_001","CO2eq",2050,0
"Region1","IND_ALL_BIO_001","NOx",2018,0
"Region1","IND_ALL_BIO_001","NOx",2019,0
"Region1","IND_ALL_BIO_001","NOx",2020,0
"Region1","IND_ALL_BIO_001","NOx",2021,0
"Region1","IND_ALL_BIO_001","NOx",2022,0
"Region1","IND_ALL_BIO_001","NOx",2023,0
"Region1","IND_ALL_BIO_001","NOx",2024,0
"Region1","IND_ALL_BIO_001","NOx",2025,0
"Region1","IND_ALL_BIO_001","NOx",2026,0
"Region1","IND_ALL_BIO_001","NOx",2027,0
"Region1","IND_ALL_BIO_001","NOx",2028,0
"Region1","IND_ALL_BIO_001","NOx",2029,0
"Region1","IND_ALL_BIO_001","NOx",2030,0
"Region1","IND_ALL_BIO_001","NOx",2031,0
"Region1","IND_ALL_BIO_001","NOx",2032,0
"Region1","IND_ALL_BIO_001","NOx",2033,0
"Region1","IND_ALL_BIO_001","NOx",2034,0
"Region1","IND_ALL_BIO_001","NOx",2035,0
"Region1","IND_ALL_BIO_001","NOx",2036,0
"Region1","IND_ALL_BIO_001","NOx",2037,0
"Region1","IND_ALL_BIO_001","NOx",2038,0
"Region1","IND_ALL_BIO_001","NOx",2039,0
"Region1","IND_ALL_BIO_001","NOx",2040,0
"Region1","IND_ALL_BIO_001","NOx",2041,0
"Region1","IND_ALL_BIO_001","NOx",2042,0
"Region1","IND_ALL_BIO_001","NOx",2043,0
"Region1","IND_ALL_BIO_001","NOx",2044,0
"Region1","IND_ALL_BIO_001","NOx",2045,0
"Region1","IND_ALL_BIO_001","NOx",2046,0
"Region1","IND_ALL_BIO_001","NOx",2047,0
"Region1","IND_ALL_BIO_001","NOx",2048,0
"Region1","IND_ALL_BIO_001","NOx",2049,0
"Region1","IND_ALL_BIO_001","NOx",2050,0
"Region1","IND_ALL_COA_001","CH4",2018,0
"Region1","IND_ALL_COA_001","CH4",2019,0
"Region1","IND_ALL_COA_001","CH4",2020,0
"Region1","IND_ALL_COA_001","CH4",2021,0
"Region1","IND_ALL_COA_001","CH4",2022,0
"Region1","IND_ALL_COA_001","CH4",2023,0
"Region1","IND_ALL_COA_001","CH4",2024,0
"Region1","IND_ALL_COA_001","CH4",2025,0
"Region1","IND_ALL_COA_001","CH4",2026,0
"Region1","IND_ALL_COA_001","CH4",2027,0
"Region1","IND_ALL_COA_001","CH4",2028,0
"Region1","IND_ALL_COA_001","CH4",2029,0
"Region1","IND_ALL_COA_001","CH4",2030,0
"Region1","IND_ALL_COA_001","CH4",2031,0
"Region1","IND_ALL_COA_001","CH4",2032,0
"Region1","IND_ALL_COA_001","CH4",2033,0
"Region1","IND_ALL_COA_001","CH4",2034,0
"Region1","IND_ALL_COA_001","CH4",2035,0
"Region1","IND_ALL_COA_001","CH4",2036,0
"Region1","IND_ALL_COA_001","CH4",2037,0
"Region1","IND_ALL_COA_001","CH4",2038,0
"Region1","IND_ALL_COA_001","CH4",2039,0
"Region1","IND_ALL_COA_001","CH4",2040,0
"Region1","IND_ALL_COA_001","CH4",2041,0
"Region1","IND_ALL_COA_001","CH4",2042,0
"Region1","IND_ALL_COA_001","CH4",2043,0
"Region1","IND_ALL_COA_001","CH4",2044,0
"Region1","IND_ALL_COA_001","CH4",2045,0
"Region1","IND_ALL_COA_001","CH4",2046,0
"Region1","IND_ALL_COA_001","CH4",2047,0
"Region1","IND_ALL_COA_001","CH4",2048,0
"Region1","IND_ALL_COA_001","CH4",2049,0
"Region1","IND_ALL_COA_001","CH4",2050,0
"Region1","IND_ALL_COA_001","CO",2018,0
"Region1","IND_ALL_COA_001","CO",2019,0
"Region1","IND_ALL_COA_001","CO",2020,0
"Region1","IND_ALL_COA_001","CO",2021,0
"Region1","IND_ALL_COA_001","CO",2022,0
"Region1","IND_ALL_COA_001","CO",2023,0
"Region1","IND_ALL_COA_001","CO",2024,0
"Region1","IND_ALL_COA_001","CO",2025,0
"Region1","IND_ALL_COA_001","CO",2026,0
"Region1","IND_ALL_COA_001","CO",2027,0
"Region1","IND_ALL_COA_001","CO",2028,0
"Region1","IND_ALL_COA_001","CO",2029,0
"Region1","IND_ALL_COA_001","CO",2030,0
"Region1","IND_ALL_COA_001","CO",2031,0
"Region1","IND_ALL_COA_001","CO",2032,0
"Region1","IND_ALL_COA_001","CO",2033,0
"Region1","IND_ALL_COA_001","CO",2034,0
"Region1","IND_ALL_COA_001","CO",2035,0
"Region1","IND_ALL_COA_001","CO",2036,0
"Region1","IND_ALL_COA_001","CO",2037,0
"Region1","IND_ALL_COA_001","CO",2038,0
"Region1","IND_ALL_COA_001","CO",2039,0
"Region1","IND_ALL_COA_001","CO",2040,0
"Region1","IND_ALL_COA_001","CO",2041,0
"Region1","IND_ALL_COA_001","CO",2042,0
"Region1","IND_ALL_COA_001","CO",2043,0
"Region1","IND_ALL_COA_001","CO",2044,0
"Region1","IND_ALL_COA_001","CO",2045,0
"Region1","IND_ALL_COA_001","CO",2046,0
"Region1","IND_ALL_COA_001","CO",2047,0
"Region1","IND_ALL_COA_001","CO",2048,0
"Region1","IND_ALL_COA_001","CO",2049,0
"Region1","IND_ALL_COA_001","CO",2050,0
"Region1","IND_ALL_COA_001","CO2",2018,149.7264907405
"Region1","IND_ALL_COA_001","CO2",2019,162.5833602385
"Region1","IND_ALL_COA_001","CO2",2020,175.5298473965
"Region1","IND_ALL_COA_001","CO2",2021,188.567657308
"Region1","IND_ALL_COA_001","CO2",2022,201.6985281175
"Region1","IND_ALL_COA_001","CO2",2023,214.924230319
"Region1","IND_ALL_COA_001","CO2",2024,228.246568642
"Region1","IND_ALL_COA_001","CO2",2025,241.6673820285
"Region1","IND_ALL_COA_001","CO2",2026,255.18854421605
"Region1","IND_ALL_COA_001","CO2",2027,268.8119647233
"Region1","IND_ALL_COA_001","CO2",2028,282.5395894963
"Region1","IND_ALL_COA_001","CO2",2029,296.37340135815
"Region1","IND_ALL_COA_001","CO2",2030,310.31542109
"Region1","IND_ALL_COA_001","CO2",2031,316.22038681
"Region1","IND_ALL_COA_001","CO2",2032,322.23771765
"Region1","IND_ALL_COA_001","CO2",2033,328.369551805
"Region1","IND_ALL_COA_001","CO2",2034,334.618068065
"Region1","IND_ALL_COA_001","CO2",2035,340.98548685
"Region1","IND_ALL_COA_001","CO2",2036,347.474070785
"Region1","IND_ALL_COA_001","CO2",2037,354.086125275
"Region1","IND_ALL_COA_001","CO2",2038,360.824000115
"Region1","IND_ALL_COA_001","CO2",2039,367.69008926
"Region1","IND_ALL_COA_001","CO2",2040,374.68683278
"Region1","IND_ALL_COA_001","CO2",2041,381.81671663
"Region1","IND_ALL_COA_001","CO2",2042,389.08227449
"Region1","IND_ALL_COA_001","CO2",2043,396.486087995
"Region1","IND_ALL_COA_001","CO2",2044,404.030788115
"Region1","IND_ALL_COA_001","CO2",2045,411.719055615
"Region1","IND_ALL_COA_001","CO2",2046,419.55362255
"Region1","IND_ALL_COA_001","CO2",2047,427.537272725
"Region1","IND_ALL_COA_001","CO2",2048,435.67284319
"Region1","IND_ALL_COA_001","CO2",2049,443.9632247
"Region1","IND_ALL_COA_001","CO2",2050,452.411363095
"Region1","IND_ALL_COA_001","CO2eq",2018,0
"Region1","IND_ALL_COA_001","CO2eq",2019,0
"Region1","IND_ALL_COA_001","CO2eq",2020,0
"Region1","IND_ALL_COA_001","CO2eq",2021,0
"Region1","IND_ALL_COA_001","CO2eq",2022,0
"Region1","IND_ALL_COA_001","CO2eq",2023,0
"Region1","IND_ALL_COA_001","CO2eq",2024,0
"Region1","IND_ALL_COA_001","CO2eq",2025,0
"Region1","IND_ALL_COA_001","CO2eq",2026,0
"Region1","IND_ALL_COA_001","CO2eq",2027,0
"Region1","IND_ALL_COA_001","CO2eq",2028,0
"Region1","IND_ALL_COA_001","CO2eq",2029,0
"Region1","IND_ALL_COA_001","CO2eq",2030,0
"Region1","IND_ALL_COA_001","CO2eq",2031,0
"Region1","IND_ALL_COA_001","CO2eq",2032,0
"Region1","IND_ALL_COA_001","CO2eq",2033,0
"Region1","IND_ALL_COA_001","CO2eq",2034,0
"Region1","IND_ALL_COA_001","CO2eq",2035,0
"Region1","IND_ALL_COA_001","CO2eq",2036,0
"Region1","IND_ALL_COA_001","CO2eq",2037,0
"Region1","IND_ALL_COA_001","CO2eq",2038,0
"Region1","IND_ALL_COA_001","CO2eq",2039,0
"Region1","IND_ALL_COA_001","CO2eq",2040,0
"Region1","IND_ALL_COA_001","CO2eq",2041,0
"Region1","IND_ALL_COA_001","CO2eq",2042,0
"Region1","IND_ALL_COA_001","CO2eq",2043,0
"Region1","IND_ALL_COA_001","CO2eq",2044,0
"Region1","IND_ALL_COA_001","CO2eq",2045,0
"Region1","IND_ALL_COA_001","CO2eq",2046,0
"Region1","IND_ALL_COA_001","CO2eq",2047,0
"Region1","IND_ALL_COA_001","CO2eq",2048,0
"Region1","IND_ALL_COA_001","CO2eq",2049,0
"Region1","IND_ALL_COA_001","CO2eq",2050,0
"Region1","IND_ALL_COA_001","NOx",2018,0
"Region1","IND_ALL_COA_001","NOx",2019,0
"Region1","IND_ALL_COA_001","NOx",2020,0
"Region1","IND_ALL_COA_001","NOx",2021,0
"Region1","IND_ALL_COA_001","NOx",2022,0
"Region1","IND_ALL_COA_001","NOx",2023,0
"Region1","IND_ALL_COA_001","NOx",2024,0
"Region1","IND_ALL_COA_001","NOx",2025,0
"Region1","IND_ALL_COA_001","NOx",2026,0
"Region1","IND_ALL_COA_001","NOx",2027,0
"Region1","IND_ALL_COA_001","NOx",2028,0
"Region1","IND_ALL_COA_001","NOx",2029,0
"Region1","IND_ALL_COA_001","NOx",2030,0
"Region1","IND_ALL_COA_001","NOx",2031,0
"Region1","IND_ALL_COA_001","NOx",2032,0
"Region1","IND_ALL_COA_001","NOx",2033,0
"Region1","IND_ALL_COA_001","NOx",2034,0
"Region1","IND_ALL_COA_001","NOx",2035,0
"Region1","IND_ALL_COA_001","NOx",2036,0
"Region1","IND_ALL_COA_001","NOx",2037,0
"Region1","IND_ALL_COA_001","NOx",2038,0
"Region1","IND_ALL_COA_001","NOx",2039,0
"Region1","IND_ALL_COA_001","NOx",2040,0
"Region1","IND_ALL_COA_001","NOx",2041,0
"Region1","IND_ALL_COA_001","NOx",2042,0
"Region1","IND_ALL_COA_001","NOx",2043,0
"Region1","IND_ALL_COA_001","NOx",2044,0
"Region1","IND_ALL_COA_001","NOx",2045,0
"Region1","IND_ALL_COA_001","NOx",2046,0
"Region1","IND_ALL_COA_001","NOx",2047,0
"Region1","IND_ALL_COA_001","NOx",2048,0
"Region1","IND_ALL_COA_001","NOx",2049,0
"Region1","IND_ALL_COA_001","NOx",2050,0
"Region1","IND_ALL_EL_001","CH4",2018,0
"Region1","IND_ALL_EL_001","CH4",2019,0
"Region1","IND_ALL_EL_001","CH4",2020,0
"Region1","IND_ALL_EL_001","CH4",2021,0
"Region1","IND_ALL_EL_001","CH4",2022,0
"Region1","IND_ALL_EL_001","CH4",2023,0
"Region1","IND_ALL_EL_001","CH4",2024,0
"Region1","IND_ALL_EL_001","CH4",2025,0
"Region1","IND_ALL_EL_001","CH4",2026,0
"Region1","IND_ALL_EL_001","CH4",2027,0
"Region1","IND_ALL_EL_001","CH4",2028,0
"Region1","IND_ALL_EL_001","CH4",2029,0
"Region1","IND_ALL_EL_001","CH4",2030,0
"Region1","IND_ALL_EL_001","CH4",2031,0
"Region1","IND_ALL_EL_001","CH4",2032,0
"Region1","IND_ALL_EL_001","CH4",2033,0
"Region1","IND_ALL_EL_001","CH4",2034,0
"Region1","IND_ALL_EL_001","CH4",2035,0
"Region1","IND_ALL_EL_001","CH4",2036,0
"Region1","IND_ALL_EL_001","CH4",2037,0
"Region1","IND_ALL_EL_001","CH4",2038,0
"Region1","IND_ALL_EL_001","CH4",2039,0
"Region1","IND_ALL_EL_001","CH4",2040,0
"Region1","IND_ALL_EL_001","CH4",2041,0
"Region1","IND_ALL_EL_001","CH4",2042,0
"Region1","IND_ALL_EL_001","CH4",2043,0
"Region1","IND_ALL_EL_001","CH4",2044,0
"Region1","IND_ALL_EL_001","CH4",2045,0
"Region1","IND_ALL_EL_001","CH4",2046,0
"Region1","IND_ALL_EL_001","CH4",2047,0
"Region1","IND_ALL_EL_001","CH4",2048,0
"Region1","IND_ALL_EL_001","CH4",2049,0
"Region1","IND_ALL_EL_001","CH4",2050,0
"Region1","IND_ALL_EL_001","CO",2018,0
"Region1","IND_ALL_EL_001","CO",2019,0
"Region1","IND_ALL_EL_001","CO",2020,0
"Region1","IND_ALL_EL_001","CO",2021,0
"Region1","IND_ALL_EL_001","CO",2022,0
"Region1","IND_ALL_EL_001","CO",2023,0
"Region1","IND_ALL_EL_001","CO",2024,0
"Region1","IND_ALL_EL_001","CO",2025,0
"Region1","IND_ALL_EL_001","CO",2026,0
"Region1","IND_ALL_EL_001","CO",2027,0
"Region1","IND_ALL_EL_001","CO",2028,0
"Region1","IND_ALL_EL_001","CO",2029,0
"Region1","IND_ALL_EL_001","CO",2030,0
"Region1","IND_ALL_EL_001","CO",2031,0
"Region1","IND_ALL_EL_001","CO",2032,0
"Region1","IND_ALL_EL_001","CO",2033,0
"Region1","IND_ALL_EL_001","CO",2034,0
"Region1","IND_ALL_EL_001","CO",2035,0
"Region1","IND_ALL_EL_001","CO",2036,0
"Region1","IND_ALL_EL_001","CO",2037,0
"Region1","IND_ALL_EL_001","CO",2038,0
"Region1","IND_ALL_EL_001","CO",2039,0
"Region1","IND_ALL_EL_001","CO",2040,0
"Region1","IND_ALL_EL_001","CO",2041,0
"Region1","IND_ALL_EL_001","CO",2042,0
"Region1","IND_ALL_EL_001","CO",2043,0
"Region1","IND_ALL_EL_001","CO",2044,0
"Region1","IND_ALL_EL_001","CO",2045,0
"Region1","IND_ALL_EL_001","CO",2046,0
"Region1","IND_ALL_EL_001","CO",2047,0
"Region1","IND_ALL_EL_001","CO",2048,0
"Region1","IND_ALL_EL_001","CO",2049,0
"Region1","IND_ALL_EL_001","CO",2050,0
"Region1","IND_ALL_EL_001","CO2",2018,0
"Region1","IND_ALL_EL_001","CO2",2019,0
"Region1","IND_ALL_EL_001","CO2",2020,0
"Region1","IND_ALL_EL_001","CO2",2021,0
"Region1","IND_ALL_EL_001","CO2",2022,0
"Region1","IND_ALL_EL_001","CO2",2023,0
"Region1","IND_ALL_EL_001","CO2",2024,0
"Region1","IND_ALL_EL_001","CO2",2025,0
"Region1","IND_ALL_EL_001","CO2",2026,0
"Region1","IND_ALL_EL_001","CO2",2027,0
"Region1","IND_ALL_EL_001","CO2",2028,0
"Region1","IND_ALL_EL_001","CO2",2029,0
"Region1","IND_ALL_EL_001","CO2",2030,0
"Region1","IND_ALL_EL_001","CO2",2031,0
"Region1","IND_ALL_EL_001","CO2",2032,0
"Region1","IND_ALL_EL_001","CO2",2033,0
"Region1","IND_ALL_EL_001","CO2",2034,0
"Region1","IND_ALL_EL_001","CO2",2035,0
"Region1","IND_ALL_EL_001","CO2",2036,0
"Region1","IND_ALL_EL_001","CO2",2037,0
"Region1","IND_ALL_EL_001","CO2",2038,0
"Region1","IND_ALL_EL_001","CO2",2039,0
"Region1","IND_ALL_EL_001","CO2",2040,0
"Region1","IND_ALL_EL_001","CO2",2041,0
"Region1","IND_ALL_EL_001","CO2",2042,0
"Region1","IND_ALL_EL_001","CO2",2043,0
"Region1","IND_ALL_EL_001","CO2",2044,0
"Region1","IND_ALL_EL_001","CO2",2045,0
"Region1","IND_ALL_EL_001","CO2",2046,0
"Region1","IND_ALL_EL_001","CO2",2047,0
"Region1","IND_ALL_EL_001","CO2",2048,0
"Region1","IND_ALL_EL_001","CO2",2049,0
"Region1","IND_ALL_EL_001","CO2",2050,0
"Region1","IND_ALL_EL_001","CO2eq",2018,0
"Region1","IND_ALL_EL_001","CO2eq",2019,0
"Region1","IND_ALL_EL_001","CO2eq",2020,0
"Region1","IND_ALL_EL_001","CO2eq",2021,0
"Region1","IND_ALL_EL_001","CO2eq",2022,0
"Region1","IND_ALL_EL_001","CO2eq",2023,0
"Region1","IND_ALL_EL_001","CO2eq",2024,0
"Region1","IND_ALL_EL_001","CO2eq",2025,0
"Region1","IND_ALL_EL_001","CO2eq",2026,0
"Region1","IND_ALL_EL_001","CO2eq",2027,0
"Region1","IND_ALL_EL_001","CO2eq",2028,0
"Region1","IND_ALL_EL_001","CO2eq",2029,0
"Region1","IND_ALL_EL_001","CO2eq",2030,0
"Region1","IND_ALL_EL_001","CO2eq",2031,0
"Region1","IND_ALL_EL_001","CO2eq",2032,0
"Region1","IND_ALL_EL_001","CO2eq",2033,0
"Region1","IND_ALL_EL_001","CO2eq",2034,0
"Region1","IND_ALL_EL_001","CO2eq",2035,0
"Region1","IND_ALL_EL_001","CO2eq",2036,0
"Region1","IND_ALL_EL_001","CO2eq",2037,0
"Region1","IND_ALL_EL_001","CO2eq",2038,0
"Region1","IND_ALL_EL_001","CO2eq",2039,0
"Region1","IND_ALL_EL_001","CO2eq",2040,0
"Region1","IND_ALL_EL_001","CO2eq",2041,0
"Region1","IND_ALL_EL_001","CO2eq",2042,0
"Region1","IND_ALL_EL_001","CO2eq",2043,0
"Region1","IND_ALL_EL_001","CO2eq",2044,0
"Region1","IND_ALL_EL_001","CO2eq",2045,0
"Region1","IND_ALL_EL_001","CO2eq",2046,0
"Region1","IND_ALL_EL_001","CO2eq",2047,0
"Region1","IND_ALL_EL_001","CO2eq",2048,0
"Region1","IND_ALL_EL_001","CO2eq",2049,0
"Region1","IND_ALL_EL_001","CO2eq",2050,0
"Region1","IND_ALL_EL_001","NOx",2018,0
"Region1","IND_ALL_EL_001","NOx",2019,0
"Region1","IND_ALL_EL_001","NOx",2020,0
"Region1","IND_ALL_EL_001","NOx",2021,0
"Region1","IND_ALL_EL_001","NOx",2022,0
"Region1","IND_ALL_EL_001","NOx",2023,0
"Region1","IND_ALL_EL_001","NOx",2024,0
"Region1","IND_ALL_EL_001","NOx",2025,0
"Region1","IND_ALL_EL_001","NOx",2026,0
"Region1","IND_ALL_EL_001","NOx",2027,0
"Region1","IND_ALL_EL_001","NOx",2028,0
"Region1","IND_ALL_EL_001","NOx",2029,0
"Region1","IND_ALL_EL_001","NOx",2030,0
"Region1","IND_ALL_EL_001","NOx",2031,0
"Region1","IND_ALL_EL_001","NOx",2032,0
"Region1","IND_ALL_EL_001","NOx",2033,0
"Region1","IND_ALL_EL_001","NOx",2034,0
"Region1","IND_ALL_EL_001","NOx",2035,0
"Region1","IND_ALL_EL_001","NOx",2036,0
"Region1","IND_ALL_EL_001","NOx",2037,0
"Region1","IND_ALL_EL_001","NOx",2038,0
"Region1","IND_ALL_EL_001","NOx",2039,0
"Region1","IND_ALL_EL_001","NOx",2040,0
"Region1","IND_ALL_EL_001","NOx",2041,0
"Region1","IND_ALL_EL_001","NOx",2042,0
"Region1","IND_ALL_EL_001","NOx",2043,0
"Region1","IND_ALL_EL_001","NOx",2044,0
"Region1","IND_ALL_EL_001","NOx",2045,0
"Region1","IND_ALL_EL_001","NOx",2046,0
"Region1","IND_ALL_EL_001","NOx",2047,0
"Region1","IND_ALL_EL_001","NOx",2048,0
"Region1","IND_ALL_EL_001","NOx",2049,0
"Region1","IND_ALL_EL_001","NOx",2050,0
"Region1","IND_ALL_NG_001","CH4",2018,0
"Region1","IND_ALL_NG_001","CH4",2019,0
"Region1","IND_ALL_NG_001","CH4",2020,0
"Region1","IND_ALL_NG_001","CH4",2021,0
"Region1","IND_ALL_NG_001","CH4",2022,0
"Region1","IND_ALL_NG_001","CH4",2023,0
"Region1","IND_ALL_NG_001","CH4",2024,0
"Region1","IND_ALL_NG_001","CH4",2025,0
"Region1","IND_ALL_NG_001","CH4",2026,0
"Region1","IND_ALL_NG_001","CH4",2027,0
"Region1","IND_ALL_NG_001","CH4",2028,0
"Region1","IND_ALL_NG_001","CH4",2029,0
"Region1","IND_ALL_NG_001","CH4",2030,0
"Region1","IND_ALL_NG_001","CH4",2031,0
"Region1","IND_ALL_NG_001","CH4",2032,0
"Region1","IND_ALL_NG_001","CH4",2033,0
"Region1","IND_ALL_NG_001","CH4",2034,0
"Region1","IND_ALL_NG_001","CH4",2035,0
"Region1","IND_ALL_NG_001","CH4",2036,0
"Region1","IND_ALL_NG_001","CH4",2037,0
"Region1","IND_ALL_NG_001","CH4",2038,0
"Region1","IND_ALL_NG_001","CH4",2039,0
"Region1","IND_ALL_NG_001","CH4",2040,0
"Region1","IND_ALL_NG_001","CH4",2041,0
"Region1","IND_ALL_NG_001","CH4",2042,0
"Region1","IND_ALL_NG_001","CH4",2043,0
"Region1","IND_ALL_NG_001","CH4",2044,0
"Region1","IND_ALL_NG_001","CH4",2045,0
"Region1","IND_ALL_NG_001","CH4",2046,0
"Region1","IND_ALL_NG_001","CH4",2047,0
"Region1","IND_ALL_NG_001","CH4",2048,0
"Region1","IND_ALL_NG_001","CH4",2049,0
"Region1","IND_ALL_NG_001","CH4",2050,0
"Region1","IND_ALL_NG_001","CO",2018,0
"Region1","IND_ALL_NG_001","CO",2019,0
"Region1","IND_ALL_NG_001","CO",2020,0
"Region1","IND_ALL_NG_001","CO",2021,0
"Region1","IND_ALL_NG_001","CO",2022,0
"Region1","IND_ALL_NG_001","CO",2023,0
"Region1","IND_ALL_NG_001","CO",2024,0
"Region1","IND_ALL_NG_001","CO",2025,0
"Region1","IND_ALL_NG_001","CO",2026,0
"Region1","IND_ALL_NG_001","CO",2027,0
"Region1","IND_ALL_NG_001","CO",2028,0
"Region1","IND_ALL_NG_001","CO",2029,0
"Region1","IND_ALL_NG_001","CO",2030,0
"Region1","IND_ALL_NG_001","CO",2031,0
"Region1","IND_ALL_NG_001","CO",2032,0
"Region1","IND_ALL_NG_001","CO",2033,0
"Region1","IND_ALL_NG_001","CO",2034,0
"Region1","IND_ALL_NG_001","CO",2035,0
"Region1","IND_ALL_NG_001","CO",2036,0
"Region1","IND_ALL_NG_001","CO",2037,0
"Region1","IND_ALL_NG_001","CO",2038,0
"Region1","IND_ALL_NG_001","CO",2039,0
"Region1","IND_ALL_NG_001","CO",2040,0
"Region1","IND_ALL_NG_001","CO",2041,0
"Region1","IND_ALL_NG_001","CO",2042,0
"Region1","IND_ALL_NG_001","CO",2043,0
"Region1","IND_ALL_NG_001","CO",2044,0
"Region1","IND_ALL_NG_001","CO",2045,0
"Region1","IND_ALL_NG_001","CO",2046,0
"Region1","IND_ALL_NG_001","CO",2047,0
"Region1","IND_ALL_NG_001","CO",2048,0
"Region1","IND_ALL_NG_001","CO",2049,0
"Region1","IND_ALL_NG_001","CO",2050,0
"Region1","IND_ALL_NG_001","CO2",2018,0
"Region1","IND_ALL_NG_001","CO2",2019,0
"Region1","IND_ALL_NG_001","CO2",2020,0
"Region1","IND_ALL_NG_001","CO2",2021,0
"Region1","IND_ALL_NG_001","CO2",2022,0
"Region1","IND_ALL_NG_001","CO2",2023,0
"Region1","IND_ALL_NG_001","CO2",2024,0
"Region1","IND_ALL_NG_001","CO2",2025,0
"Region1","IND_ALL_NG_001","CO2",2026,0
"Region1","IND_ALL_NG_001","CO2",2027,0
"Region1","IND_ALL_NG_001","CO2",2028,0
"Region1","IND_ALL_NG_001","CO2",2029,0
"Region1","IND_ALL_NG_001","CO2",2030,0
"Region1","IND_ALL_NG_001","CO2",2031,0
"Region1","IND_ALL_NG_001","CO2",2032,0
"Region1","IND_ALL_NG_001","CO2",2033,0
"Region1","IND_ALL_NG_001","CO2",2034,0
"Region1","IND_ALL_NG_001","CO2",2035,0
"Region1","IND_ALL_NG_001","CO2",2036,0
"Region1","IND_ALL_NG_001","CO2",2037,0
"Region1","IND_ALL_NG_001","CO2",2038,0
"Region1","IND_ALL_NG_001","CO2",2039,0
"Region1","IND_ALL_NG_001","CO2",2040,0
"Region1","IND_ALL_NG_001","CO2",2041,0
"Region1","IND_ALL_NG_001","CO2",2042,0
"Region1","IND_ALL_NG_001","CO2",2043,0
"Region1","IND_ALL_NG_001","CO2",2044,0
"Region1","IND_ALL_NG_001","CO2",2045,0
"Region1","IND_ALL_NG_001","CO2",2046,0
"Region1","IND_ALL_NG_001","CO2",2047,0
"Region1","IND_ALL_NG_001","CO2",2048,0
"Region1","IND_ALL_NG_001","CO2",2049,0
"Region1","IND_ALL_NG_001","CO2",2050,0
"Region1","IND_ALL_NG_001","CO2eq",2018,0
"Region1","IND_ALL_NG_001","CO2eq",2019,0
"Region1","IND_ALL_NG_001","CO2eq",2020,0
"Region1","IND_ALL_NG_001","CO2eq",2021,0
"Region1","IND_ALL_NG_001","CO2eq",2022,0
"Region1","IND_ALL_NG_001","CO2eq",2023,0
"Region1","IND_ALL_NG_001","CO2eq",2024,0
"Region1","IND_ALL_NG_001","CO2eq",2025,0
"Region1","IND_ALL_NG_001","CO2eq",2026,0
"Region1","IND_ALL_NG_001","CO2eq",2027,0
"Region1","IND_ALL_NG_001","CO2eq",2028,0
"Region1","IND_ALL_NG_001","CO2eq",2029,0
"Region1","IND_ALL_NG_001","CO2eq",2030,0
"Region1","IND_ALL_NG_001","CO2eq",2031,0
"Region1","IND_ALL_NG_001","CO2eq",2032,0
"Region1","IND_ALL_NG_001","CO2eq",2033,0
"Region1","IND_ALL_NG_001","CO2eq",2034,0
"Region1","IND_ALL_NG_001","CO2eq",2035,0
"Region1","IND_ALL_NG_001","CO2eq",2036,0
"Region1","IND_ALL_NG_001","CO2eq",2037,0
"Region1","IND_ALL_NG_001","CO2eq",2038,0
"Region1","IND_ALL_NG_001","CO2eq",2039,0
"Region1","IND_ALL_NG_001","CO2eq",2040,0
"Region1","IND_ALL_NG_001","CO2eq",2041,0
"Region1","IND_ALL_NG_001","CO2eq",2042,0
"Region1","IND_ALL_NG_001","CO2eq",2043,0
"Region1","IND_ALL_NG_001","CO2eq",2044,0
"Region1","IND_ALL_NG_001","CO2eq",2045,0
"Region1","IND_ALL_NG_001","CO2eq",2046,0
"Region1","IND_ALL_NG_001","CO2eq",2047,0
"Region1","IND_ALL_NG_001","CO2eq",2048,0
"Region1","IND_ALL_NG_001","CO2eq",2049,0
"Region1","IND_ALL_NG_001","CO2eq",2050,0
"Region1","IND_ALL_NG_001","NOx",2018,0
"Region1","IND_ALL_NG_001","NOx",2019,0
"Region1","IND_ALL_NG_001","NOx",2020,0
"Region1","IND_ALL_NG_001","NOx",2021,0
"Region1","IND_ALL_NG_001","NOx",2022,0
